id,reply_time,full_resolution_time,num_replies,is_issue_solved,is_rerouted,is_promoter,group_number,agent,manager,site
41321,1315,2829,2,1,1,1,9,Jenee Manos Ê,Cheryll Minaya Ê,Cypress
41322,10,179,2,1,1,1,2,Bill Francis Ê,Ahmed Sykes Ê,Pine
41323,10,40,2,1,1,1,2,Jonathan Calvin Ê,Kermit Beck Ê,Cypress
41324,1050,1193,2,1,1,1,4,Vashti Waggener Ê,Alec Hassell Ê,Sequoia
41325,12,244,3,1,1,1,2,Olive Kuester Ê,Preston Perreault Ê,Willow
41326,7,7,1,1,1,1,2,Grayce Dobson Ê,Loura Wemple Ê,Willow
41327,1234,2732,2,1,1,1,6,Harland Tufts Ê,Janette Westfield Ê,Sequoia
41328,23,2538,4,1,1,1,6,Nadia Labrecque Ê,Gracie Shehorn Ê,Willow
41329,8,22,2,1,0,1,2,Cecelia Carone Ê,Earnest Levitsky Ê,Sequoia
41330,32,32,1,1,1,1,4,Darlene Hellard Ê,Kermit Beck Ê,Cypress
41331,13,1236,4,1,1,1,6,Margery Scheffer Ê,Wilbert Macke Ê,Cypress
41332,7,7,1,1,0,1,2,Aleisha Vossler Ê,Carlos Speaker Ê,Willow
41333,1017,1410,4,1,0,1,4,Rhoda Shrout Ê,Claude Rasch Ê,Willow
41334,7,2713,4,0,0,0,7,Riva Boes Ê,Bart Huth Ê,Orangewood
41335,3,2653,6,0,1,0,2,Alexandria Rumery Ê,Cheryll Minaya Ê,Cypress
41336,6,309,6,1,1,1,7,Yoshie Maddix Ê,Jackie Zuccaro Ê,Sequoia
41337,12,12,1,1,0,1,2,Tempie Enger Ê,Irish Mcmillin Ê,Cypress
41338,7,7,1,1,0,1,2,Peter Tomlinson Ê,Ahmed Sykes Ê,Pine
41339,28,28,1,0,1,1,2,Mayme Plouffe Ê,Janette Westfield Ê,Sequoia
41340,5,1473,2,1,0,1,6,Beryl Weyandt Ê,Preston Perreault Ê,Willow
41341,41,41,1,1,0,1,4,Daniella Creswell Ê,Loura Wemple Ê,Willow
41342,38,38,1,1,0,1,4,Leoma Coletti Ê,Junie Grahn Ê,Willow
41343,7,7,1,1,1,1,2,Keila Vance Ê,Claude Rasch Ê,Willow
41344,12,944,2,1,1,1,2,Rufus Seyal Ê,Bart Huth Ê,Orangewood
41345,7,1166,4,1,1,1,6,Coleen Bockelman Ê,Alec Hassell Ê,Sequoia
41346,31,31,1,1,0,1,4,Shenika Wolery Ê,Earnest Levitsky Ê,Sequoia
41347,2,1251,2,1,0,1,6,Maryann Dycus Ê,Claude Rasch Ê,Willow
41348,26,1153,3,1,1,1,2,Myrl Bickerstaff Ê,Lauran Kestler Ê,Orangewood
41349,1339,1339,1,1,1,1,9,Elenore Dittrich Ê,Wilbert Macke Ê,Cypress
41350,18,70,2,1,0,1,4,Beryl Weyandt Ê,Preston Perreault Ê,Willow
41351,1006,1368,3,1,1,1,9,Riva Boes Ê,Bart Huth Ê,Orangewood
41352,3,10,2,1,0,1,2,Maren Cogar Ê,Cheryll Minaya Ê,Cypress
41353,42,42,1,0,0,0,4,Hilaria Holdaway Ê,Alec Hassell Ê,Sequoia
41354,6,45,2,0,1,0,2,Leonel Markowitz Ê,Jessie Tsan Ê,Willow
41355,1,237,3,1,0,1,7,Blossom Stmartin Ê,Irish Mcmillin Ê,Cypress
41356,3,3,1,1,0,1,2,Georgene Burnham Ê,Meagan Dale Ê,Willow
41357,4,4,1,1,0,1,2,Rachele Lainez Ê,Irish Mcmillin Ê,Cypress
41358,13,61,2,1,1,1,4,Akilah Saidi Ê,Irish Mcmillin Ê,Cypress
41359,112,1226,2,0,1,0,2,Raymonde Grist Ê,Irish Mcmillin Ê,Cypress
41360,94,1436,2,1,0,1,10,Willow Cude Ê,Loura Wemple Ê,Willow
41361,35,35,1,1,0,1,4,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
41362,4,4,1,1,0,1,7,Alyson Ricci Ê,Earnest Levitsky Ê,Sequoia
41363,2,2,1,1,0,0,4,Jong Fikes Ê,Jessie Tsan Ê,Willow
41364,827,893,2,1,0,1,7,Elena Parm Ê,Kermit Beck Ê,Cypress
41365,24,3964,13,0,1,0,2,Magdalene Mershon Ê,Bart Huth Ê,Orangewood
41366,31,31,1,1,1,1,2,Michelina Kawamoto Ê,Junie Grahn Ê,Willow
41367,18,92,2,1,1,1,2,Amina Sergent Ê,Antonio Kaspar Ê,Orangewood
41368,5,40,2,1,0,1,2,Wendell Pajak Ê,Meagan Dale Ê,Willow
41369,2,19,2,1,0,1,2,Pia Hine Ê,Cheryll Minaya Ê,Cypress
41370,30,30,1,1,1,1,2,Thad Dutra Ê,Bart Huth Ê,Orangewood
41371,15,15,1,1,0,1,2,Lahoma Fillman Ê,Irish Mcmillin Ê,Cypress
41372,19,113,3,1,1,1,2,Chanel Gammill Ê,Antonio Kaspar Ê,Orangewood
41373,739,739,1,0,1,0,10,Mohammad Zeiger Ê,Wilbert Macke Ê,Cypress
41374,931,1081,1,1,0,1,9,Wendell Pajak Ê,Meagan Dale Ê,Willow
41375,11,2768,3,1,1,1,2,Jessika Felan Ê,Lauran Kestler Ê,Orangewood
41376,6,6,1,1,0,1,2,Weston Forsman Ê,Jessie Tsan Ê,Willow
41377,37,48,2,1,1,1,4,Beryl Weyandt Ê,Preston Perreault Ê,Willow
41378,1004,1008,2,1,1,1,2,Teresita Nader Ê,Ahmed Sykes Ê,Pine
41379,3,134,2,1,0,1,2,Jessika Felan Ê,Lauran Kestler Ê,Orangewood
41380,4,4,1,1,0,1,4,Marisol Shurtliff Ê,Earnest Levitsky Ê,Sequoia
41381,1020,1020,1,1,1,1,9,Magdalene Mershon Ê,Bart Huth Ê,Orangewood
41382,19,7916,10,1,1,1,6,Dulce Keister Ê,Jackie Zuccaro Ê,Sequoia
41383,19,9352,8,1,1,1,6,Aleisha Vossler Ê,Carlos Speaker Ê,Willow
41384,711,711,1,0,1,0,10,Henry Spadoni Ê,Bart Huth Ê,Orangewood
41385,6,10,2,1,0,1,4,Robyn Arterburn Ê,Wilbert Macke Ê,Cypress
41386,43,43,1,1,1,1,2,Agripina Wang Ê,Gracie Shehorn Ê,Willow
41387,3,3,1,1,0,1,2,Juliet Grier Ê,Loura Wemple Ê,Willow
41388,35,1024,2,1,1,1,9,Nora Hackney Ê,Kermit Beck Ê,Cypress
41389,27,27,1,1,0,1,2,Keila Vance Ê,Claude Rasch Ê,Willow
41390,704,704,1,1,1,1,2,Terisa Sweat Ê,Bart Huth Ê,Orangewood
41391,619,619,1,1,1,1,9,Donita Lusher Ê,Wilbert Macke Ê,Cypress
41392,715,756,2,1,0,1,2,Breanne Anzaldua Ê,Jackie Zuccaro Ê,Sequoia
41393,669,1078,2,1,0,1,2,Blossom Stmartin Ê,Irish Mcmillin Ê,Cypress
41394,88,88,1,0,0,0,7,Rocco Canipe Ê,Jackie Zuccaro Ê,Sequoia
41395,714,1009,2,1,0,1,2,Lady Pergande Ê,Irish Mcmillin Ê,Cypress
41396,840,840,1,1,1,1,2,Rocco Canipe Ê,Jackie Zuccaro Ê,Sequoia
41397,704,5098,3,1,1,1,6,Julissa Feeney Ê,Jackie Zuccaro Ê,Sequoia
41398,843,871,2,1,1,1,9,Lahoma Fillman Ê,Irish Mcmillin Ê,Cypress
41399,661,755,2,1,1,1,2,Pia Hine Ê,Cheryll Minaya Ê,Cypress
41400,675,3710,3,1,1,1,6,Isaura Salters Ê,Meagan Dale Ê,Willow
41401,19,684,2,0,1,1,4,Pandora Fleener Ê,Junie Grahn Ê,Willow
41402,527,3635,3,1,1,1,6,Sharlene Deavers Ê,Kermit Beck Ê,Cypress
41403,28,552,2,1,0,1,2,Robby Vasquez Ê,Jessie Tsan Ê,Willow
41404,6,30,2,1,0,1,2,Isaura Salters Ê,Meagan Dale Ê,Willow
41405,432,917,6,0,0,0,2,Deon Gawronski Ê,Cheryll Minaya Ê,Cypress
41406,26,26,1,0,0,1,7,Vashti Waggener Ê,Alec Hassell Ê,Sequoia
41407,278,610,4,1,1,1,9,Elia Ketcher Ê,Earnest Levitsky Ê,Sequoia
41408,273,503,3,1,1,1,2,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
41409,343,644,2,0,0,1,2,Steven Salters Ê,Irish Mcmillin Ê,Cypress
41410,187,563,4,0,0,1,2,Alyson Ricci Ê,Earnest Levitsky Ê,Sequoia
41411,161,161,1,1,0,1,6,Glen Plumb Ê,Ahmed Sykes Ê,Pine
41412,297,340,2,1,0,1,2,Palmer Bothwell Ê,Ahmed Sykes Ê,Pine
41413,281,281,1,1,1,1,2,Leonel Markowitz Ê,Jessie Tsan Ê,Willow
41414,267,267,1,1,1,1,2,Pearline Trinkle Ê,Cheryll Minaya Ê,Cypress
41415,157,157,1,1,1,1,4,Kazuko Houge Ê,Antonio Kaspar Ê,Orangewood
41416,381,381,1,1,1,1,9,Temika Cloninger Ê,Bart Huth Ê,Orangewood
41417,246,246,1,1,1,1,2,Barb Gess Ê,Wilbert Macke Ê,Cypress
41418,233,2055,2,1,1,1,6,Justin Vera Ê,Kermit Beck Ê,Cypress
41419,159,159,1,1,0,1,4,Leonel Markowitz Ê,Jessie Tsan Ê,Willow
41420,115,246,3,1,0,1,2,Luci Peart Ê,Junie Grahn Ê,Willow
41421,96,1709,4,1,1,1,6,Florinda Alpers Ê,Carlos Speaker Ê,Willow
41422,417,7506,6,1,0,1,6,Delora Hersom Ê,Junie Grahn Ê,Willow
41423,328,328,1,1,1,1,10,Lavelle Easterly Ê,Preston Perreault Ê,Willow
41424,55,1628,4,1,1,1,2,Rachele Meunier Ê,Cheryll Minaya Ê,Cypress
41425,168,1872,4,0,1,0,9,Jessika Felan Ê,Lauran Kestler Ê,Orangewood
41426,130,195,2,1,0,1,2,Allison Wroten Ê,Meagan Dale Ê,Willow
41427,12,19,2,1,0,1,4,Solange Radosevich Ê,Bart Huth Ê,Orangewood
41428,6,6,1,1,0,1,4,Wilbert Sayer Ê,Cheryll Minaya Ê,Cypress
41429,220,564,3,1,0,1,2,Alyson Ricci Ê,Earnest Levitsky Ê,Sequoia
41430,4,4,1,1,1,1,10,Rachele Lainez Ê,Irish Mcmillin Ê,Cypress
41431,346,1446,4,1,0,1,9,Dolores Burget Ê,Lauran Kestler Ê,Orangewood
41432,14,15,1,1,0,1,7,Clemente Chmielewski Ê,Cheryll Minaya Ê,Cypress
41433,80,2928,4,1,1,1,2,Darlene Hellard Ê,Kermit Beck Ê,Cypress
41434,12,12,1,0,1,0,10,Kary Carlucci Ê,Kermit Beck Ê,Cypress
41435,196,242,2,1,1,1,4,Eldon Fuller Ê,Claude Rasch Ê,Willow
41436,58,58,1,1,0,1,2,Rhoda Shrout Ê,Claude Rasch Ê,Willow
41437,6,263,7,1,1,1,10,Magdalene Mershon Ê,Bart Huth Ê,Orangewood
41438,328,328,1,1,0,1,9,Maryann Dycus Ê,Claude Rasch Ê,Willow
41439,463,481,1,1,1,1,9,Thao Click Ê,Carlos Speaker Ê,Willow
41440,166,1684,2,1,1,1,4,Santa Tineo Ê,Gracie Shehorn Ê,Willow
41441,159,449,2,1,1,1,4,Beryl Weyandt Ê,Preston Perreault Ê,Willow
41442,91,91,1,0,0,0,6,Darlene Hellard Ê,Kermit Beck Ê,Cypress
41443,5,59,2,1,0,1,7,Steven Salters Ê,Irish Mcmillin Ê,Cypress
41444,163,401,2,1,1,1,4,Barb Gess Ê,Wilbert Macke Ê,Cypress
41445,189,339,3,0,1,1,2,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
41446,189,244,2,1,1,1,2,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
41447,5,26,2,1,0,1,2,Olive Kuester Ê,Preston Perreault Ê,Willow
41448,336,336,1,1,1,1,9,Pia Hine Ê,Cheryll Minaya Ê,Cypress
41449,1800,4337,2,0,1,0,9,Raguel Coupe Ê,Junie Grahn Ê,Willow
41450,60,317,4,1,0,1,4,Wilfred Stickland Ê,Cheryll Minaya Ê,Cypress
41451,4,122,2,1,1,1,2,Thad Dutra Ê,Bart Huth Ê,Orangewood
41452,27,128,5,1,0,1,10,Leoma Coletti Ê,Junie Grahn Ê,Willow
41453,1743,2852,3,1,1,1,2,Kali Due Ê,Jessie Tsan Ê,Willow
41454,324,324,1,1,1,1,6,Nadia Labrecque Ê,Gracie Shehorn Ê,Willow
41455,266,8651,6,1,1,1,6,Tu Adam Ê,Junie Grahn Ê,Willow
41456,8,64,2,1,0,1,11,Kazuko Houge Ê,Antonio Kaspar Ê,Orangewood
41457,39,39,1,1,0,1,4,Rachele Lainez Ê,Irish Mcmillin Ê,Cypress
41458,3,1473,2,1,0,1,2,Lahoma Fillman Ê,Irish Mcmillin Ê,Cypress
41459,342,7232,7,0,1,0,9,Alfredo Coard Ê,Irish Mcmillin Ê,Cypress
41460,128,128,1,0,1,0,4,Rachele Meunier Ê,Cheryll Minaya Ê,Cypress
41461,119,119,1,1,0,1,2,Cindi Cartier Ê,Lauran Kestler Ê,Orangewood
41462,12,12,1,1,0,1,10,Kendra Caliendo Ê,Wilbert Macke Ê,Cypress
41463,50,168,2,0,0,0,2,Latashia Kirst Ê,Irish Mcmillin Ê,Cypress
41464,170,1520,6,1,1,1,4,Allison Wroten Ê,Meagan Dale Ê,Willow
41465,192,192,1,1,0,1,2,Chanel Gammill Ê,Antonio Kaspar Ê,Orangewood
41466,29,226,3,1,1,1,2,Anthony Shevlin Ê,Jessie Tsan Ê,Willow
41467,111,111,1,1,0,1,11,Jann Overson Ê,Preston Perreault Ê,Willow
41468,18,1462,7,1,1,1,2,Aura Korman Ê,Bart Huth Ê,Orangewood
41469,160,160,1,1,1,1,9,Audria Reavis Ê,Kermit Beck Ê,Cypress
41470,1434,2771,3,1,1,1,9,Elena Parm Ê,Kermit Beck Ê,Cypress
41471,241,241,1,1,0,1,2,Gisele Darley Ê,Wilbert Macke Ê,Cypress
41472,49,49,1,1,0,1,10,Henry Spadoni Ê,Bart Huth Ê,Orangewood
41473,243,385,2,1,1,1,4,Kandice Ginther Ê,Ahmed Sykes Ê,Pine
41474,95,483,3,0,1,1,2,Ira Reimann Ê,Ahmed Sykes Ê,Pine
41475,1265,1397,2,0,1,0,9,Wilbert Sayer Ê,Cheryll Minaya Ê,Cypress
41476,75,1484,2,0,0,0,10,Sherley Brode Ê,Loura Wemple Ê,Willow
41477,115,196,2,1,0,1,4,Signe Vaca Ê,Cheryll Minaya Ê,Cypress
41478,73,73,1,1,0,1,4,Glen Plumb Ê,Ahmed Sykes Ê,Pine
41479,7,1526,3,0,0,0,2,Anglea Jerabek Ê,Gracie Shehorn Ê,Willow
41480,13,13,1,1,0,1,10,Elenora Crum Ê,Earnest Levitsky Ê,Sequoia
41481,32,86,3,0,0,1,11,Tenesha Gangemi Ê,Kermit Beck Ê,Cypress
41482,5,221,3,0,0,0,2,Josephina Rhea Ê,Lauran Kestler Ê,Orangewood
41483,60,1296,2,1,1,1,4,Mayme Plouffe Ê,Janette Westfield Ê,Sequoia
41484,261,1394,3,1,1,1,9,Ezra Ayer Ê,Jessie Tsan Ê,Willow
41485,136,198,2,1,1,1,4,Donita Lusher Ê,Wilbert Macke Ê,Cypress
41486,1,177,3,1,0,1,2,Kendra Caliendo Ê,Wilbert Macke Ê,Cypress
41487,131,2929,3,1,1,1,6,Madelene Aucoin Ê,Meagan Dale Ê,Willow
41488,144,177,2,1,1,1,2,Thad Dutra Ê,Bart Huth Ê,Orangewood
41489,260,260,1,0,0,1,8,Eldon Fuller Ê,Claude Rasch Ê,Willow
41490,141,8443,6,1,1,1,2,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
41491,3,1443,5,0,0,1,2,Elena Parm Ê,Kermit Beck Ê,Cypress
41492,115,115,1,1,1,1,2,Pia Hine Ê,Cheryll Minaya Ê,Cypress
41493,106,255,2,0,0,0,2,Whitley Tweedie Ê,Claude Rasch Ê,Willow
41494,176,176,1,1,1,1,2,Pandora Fleener Ê,Junie Grahn Ê,Willow
41495,44,6985,8,1,1,1,6,Donovan Smelcer Ê,Cheryll Minaya Ê,Cypress
41496,50,6987,6,1,1,1,6,Brittny Reuther Ê,Ahmed Sykes Ê,Pine
41497,73,73,1,1,0,1,2,Donita Lusher Ê,Wilbert Macke Ê,Cypress
41498,100,100,1,1,1,1,2,Wilfred Stickland Ê,Cheryll Minaya Ê,Cypress
41499,175,359,3,0,1,0,2,Christoper Recalde Ê,Lauran Kestler Ê,Orangewood
41500,1,21,2,0,1,0,6,Alpha Mitchum Ê,Gracie Shehorn Ê,Willow
41501,35,35,1,1,0,1,10,Mayme Plouffe Ê,Janette Westfield Ê,Sequoia
41502,92,141,2,1,1,1,2,Herma Sidler Ê,Loura Wemple Ê,Willow
41503,63,4552,2,1,1,1,6,Jenee Manos Ê,Cheryll Minaya Ê,Cypress
41504,14,14,1,1,0,1,2,Tu Adam Ê,Junie Grahn Ê,Willow
41505,86,86,1,1,1,1,2,Elza Gunnells Ê,Loura Wemple Ê,Willow
41506,21,21,1,1,0,1,10,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
41507,10,1685,3,1,0,1,11,Henry Spadoni Ê,Bart Huth Ê,Orangewood
41508,11,210,4,1,0,1,2,Beryl Weyandt Ê,Preston Perreault Ê,Willow
41509,82,639,3,1,1,1,2,Kazuko Houge Ê,Antonio Kaspar Ê,Orangewood
41510,24,2917,2,1,0,1,11,Dolores Burget Ê,Lauran Kestler Ê,Orangewood
41511,56,56,1,1,1,0,4,Elia Ketcher Ê,Earnest Levitsky Ê,Sequoia
41512,18,83,2,1,0,1,7,Kenyetta Neagle Ê,Cheryll Minaya Ê,Cypress
41513,16,2531,3,0,1,0,2,Ninfa Jeanpierre Ê,Gracie Shehorn Ê,Willow
41514,1225,1515,2,1,0,1,4,Elza Gunnells Ê,Loura Wemple Ê,Willow
41515,194,194,1,1,1,1,8,Robyn Arterburn Ê,Wilbert Macke Ê,Cypress
41516,31,31,1,0,0,0,7,Eldon Fuller Ê,Claude Rasch Ê,Willow
41517,56,168,3,1,0,1,2,Alesha Eis Ê,Jackie Zuccaro Ê,Sequoia
41518,71,71,1,1,1,1,4,Hilaria Holdaway Ê,Alec Hassell Ê,Sequoia
41519,99,1603,2,1,0,1,4,Madelene Aucoin Ê,Meagan Dale Ê,Willow
41520,63,8491,6,1,1,1,6,Peg Servantes Ê,Gracie Shehorn Ê,Willow
41521,7,7,1,1,1,1,2,Hoyt Sowa Ê,Jessie Tsan Ê,Willow
41522,8,9960,7,1,1,1,6,Jonathan Calvin Ê,Kermit Beck Ê,Cypress
41523,16,79,3,1,0,1,2,Jonathan Calvin Ê,Kermit Beck Ê,Cypress
41524,64,127,2,1,1,1,2,Idell Macaulay Ê,Gracie Shehorn Ê,Willow
41525,12,327,2,1,1,1,2,Quinton Doner Ê,Alec Hassell Ê,Sequoia
41526,3,114,3,1,1,1,2,Sherie Hessel Ê,Jessie Tsan Ê,Willow
41527,4,1651,3,1,0,1,2,Keila Vance Ê,Claude Rasch Ê,Willow
41528,164,164,1,1,1,1,9,Keila Vance Ê,Claude Rasch Ê,Willow
41529,3,89,2,1,0,1,2,Nora Hackney Ê,Kermit Beck Ê,Cypress
41530,12,1420,3,1,0,1,2,Christoper Recalde Ê,Lauran Kestler Ê,Orangewood
41531,38,38,1,1,1,1,2,Alpha Mitchum Ê,Gracie Shehorn Ê,Willow
41532,30,30,1,1,0,1,2,Elza Gunnells Ê,Loura Wemple Ê,Willow
41533,31,31,1,1,1,1,10,Josephina Rhea Ê,Lauran Kestler Ê,Orangewood
41534,3,188,2,1,1,1,2,Shiloh Chairez Ê,Jackie Zuccaro Ê,Sequoia
41535,39,1272,4,1,1,0,4,Gisele Darley Ê,Wilbert Macke Ê,Cypress
41536,146,146,1,1,0,1,8,Nadia Labrecque Ê,Gracie Shehorn Ê,Willow
41537,21,1471,2,1,1,1,2,Maryann Dycus Ê,Claude Rasch Ê,Willow
41538,66,209,5,1,0,1,7,Eldon Fuller Ê,Claude Rasch Ê,Willow
41539,19,2404,4,1,1,1,6,Steven Salters Ê,Irish Mcmillin Ê,Cypress
41540,21,21,1,0,0,0,2,Elena Parm Ê,Kermit Beck Ê,Cypress
41541,7,2426,2,1,1,1,2,Wilhelmina Perine Ê,Bart Huth Ê,Orangewood
41542,25,25,1,0,0,0,4,Kendra Caliendo Ê,Wilbert Macke Ê,Cypress
41543,12,2799,3,0,0,0,11,Kandice Ginther Ê,Ahmed Sykes Ê,Pine
41544,9,34,2,1,0,1,10,Emily Remsen Ê,Jessie Tsan Ê,Willow
41545,5,5,1,1,0,1,2,Shanell Drewry Ê,Janette Westfield Ê,Sequoia
41546,5,1171,3,1,0,1,2,Aleisha Vossler Ê,Carlos Speaker Ê,Willow
41547,1354,2508,2,0,1,0,2,Gisele Darley Ê,Wilbert Macke Ê,Cypress
41548,7295,7295,1,0,1,0,6,Gisele Darley Ê,Wilbert Macke Ê,Cypress
41549,1383,6912,2,1,1,1,9,Sherley Brode Ê,Loura Wemple Ê,Willow
41550,7,7,1,1,0,1,2,Teresita Nader Ê,Ahmed Sykes Ê,Pine
41551,2,965,2,0,1,0,2,Shenna Verrett Ê,Janette Westfield Ê,Sequoia
41552,2,2,1,0,0,1,7,Lynette Esses Ê,Loura Wemple Ê,Willow
41553,1064,1292,2,0,1,0,9,Rufus Seyal Ê,Bart Huth Ê,Orangewood
41554,926,2437,3,1,0,1,8,Aura Korman Ê,Bart Huth Ê,Orangewood
41555,3,45,2,0,0,1,2,Jessika Felan Ê,Lauran Kestler Ê,Orangewood
41556,7,7,1,1,0,1,10,Glen Plumb Ê,Ahmed Sykes Ê,Pine
41557,1,95,2,1,0,1,2,Thao Click Ê,Carlos Speaker Ê,Willow
41558,12,112,3,1,0,1,2,Darlene Hellard Ê,Kermit Beck Ê,Cypress
41559,9,9,1,1,0,1,4,Sherley Brode Ê,Loura Wemple Ê,Willow
41560,35,1082,4,1,1,1,9,Glen Plumb Ê,Ahmed Sykes Ê,Pine
41561,1006,1006,1,1,1,1,10,Raguel Coupe Ê,Junie Grahn Ê,Willow
41562,25,40,2,1,1,1,4,Ardell Difiore Ê,Gracie Shehorn Ê,Willow
41563,170,170,1,1,1,1,2,Taylor Wildman Ê,Cheryll Minaya Ê,Cypress
41564,17,17,1,0,1,0,2,Mayme Plouffe Ê,Janette Westfield Ê,Sequoia
41565,980,980,1,0,0,1,9,Elia Ketcher Ê,Earnest Levitsky Ê,Sequoia
41566,24,24,1,1,1,1,2,Breanne Anzaldua Ê,Jackie Zuccaro Ê,Sequoia
41567,11,61,2,1,1,1,2,Rosenda Warring Ê,Gracie Shehorn Ê,Willow
41568,43,43,1,1,1,1,10,Myrtie Revell Ê,Preston Perreault Ê,Willow
41569,18,2615,3,0,0,0,2,Isaura Salters Ê,Meagan Dale Ê,Willow
41570,18,18,1,1,0,1,2,Tenesha Gangemi Ê,Kermit Beck Ê,Cypress
41571,30,30,1,0,0,1,2,Willow Cude Ê,Loura Wemple Ê,Willow
41572,1,1,1,0,0,1,7,Alfredo Coard Ê,Irish Mcmillin Ê,Cypress
41573,993,2460,3,1,1,1,4,Deon Gawronski Ê,Cheryll Minaya Ê,Cypress
41574,10,10,1,1,0,1,7,Madelene Aucoin Ê,Meagan Dale Ê,Willow
41575,947,1172,4,1,1,1,6,Christoper Recalde Ê,Lauran Kestler Ê,Orangewood
41576,8,8,1,1,0,1,2,Darlene Hellard Ê,Kermit Beck Ê,Cypress
41577,11,560,2,1,0,1,2,Krishna Bosarge Ê,Kermit Beck Ê,Cypress
41578,9,52,2,1,0,1,2,Brittny Reuther Ê,Ahmed Sykes Ê,Pine
41579,25,1169,4,1,1,1,2,Harland Tufts Ê,Janette Westfield Ê,Sequoia
41580,8,8,1,1,1,1,2,Quinton Doner Ê,Alec Hassell Ê,Sequoia
41581,9,19,3,1,0,1,2,Shiloh Chairez Ê,Jackie Zuccaro Ê,Sequoia
41582,9,866,2,1,1,1,4,Rickey Styron Ê,Bart Huth Ê,Orangewood
41583,24,24,1,0,1,0,4,Lady Pergande Ê,Irish Mcmillin Ê,Cypress
41584,787,2379,3,1,1,1,9,Elena Parm Ê,Kermit Beck Ê,Cypress
41585,876,2160,3,1,1,1,8,Temika Cloninger Ê,Bart Huth Ê,Orangewood
41586,19,59,2,0,1,0,4,Latashia Kirst Ê,Irish Mcmillin Ê,Cypress
41587,5,860,2,1,0,1,2,Ghislaine Stump Ê,Loura Wemple Ê,Willow
41588,6,37,3,1,1,1,2,Henry Spadoni Ê,Bart Huth Ê,Orangewood
41589,8,8,1,1,0,1,6,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
41590,12,12,1,1,0,1,2,Maren Cogar Ê,Cheryll Minaya Ê,Cypress
41591,917,973,2,1,1,1,4,Tammie Wallingford Ê,Junie Grahn Ê,Willow
41592,9,9,1,1,0,1,2,Willow Cude Ê,Loura Wemple Ê,Willow
41593,862,862,1,0,1,0,2,Lahoma Fillman Ê,Irish Mcmillin Ê,Cypress
41594,18,232,2,1,0,1,7,Tenesha Gangemi Ê,Kermit Beck Ê,Cypress
41595,15,1591,4,1,1,1,2,Wilbert Sayer Ê,Cheryll Minaya Ê,Cypress
41596,5,947,2,1,0,1,2,Emily Remsen Ê,Jessie Tsan Ê,Willow
41597,40,2407,2,1,1,1,6,Krishna Bosarge Ê,Kermit Beck Ê,Cypress
41598,829,936,3,1,1,1,6,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
41599,31,64,2,0,0,0,2,Kenton Lossing Ê,Janette Westfield Ê,Sequoia
41600,773,1003,2,1,1,1,7,Quinton Doner Ê,Alec Hassell Ê,Sequoia
41601,4,284,2,1,1,1,2,Latashia Kirst Ê,Irish Mcmillin Ê,Cypress
41602,1,65,2,1,0,1,4,Magdalene Mershon Ê,Bart Huth Ê,Orangewood
41603,629,629,1,0,0,1,11,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
41604,76,76,1,0,1,0,2,Hoyt Sowa Ê,Jessie Tsan Ê,Willow
41605,743,743,1,1,0,1,2,Wilfred Stickland Ê,Cheryll Minaya Ê,Cypress
41606,752,1503,2,1,1,1,2,Krishna Bosarge Ê,Kermit Beck Ê,Cypress
41607,739,753,2,1,0,1,2,Ezra Ayer Ê,Jessie Tsan Ê,Willow
41608,21,56,3,0,1,1,4,Evalyn Border Ê,Antonio Kaspar Ê,Orangewood
41609,7,7,1,1,0,1,7,Madelene Aucoin Ê,Meagan Dale Ê,Willow
41610,4,3759,5,1,1,1,4,Anglea Jerabek Ê,Gracie Shehorn Ê,Willow
41611,9,9,1,1,0,1,7,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
41612,30,30,1,1,0,0,6,Beryl Weyandt Ê,Preston Perreault Ê,Willow
41613,12,1200,2,1,0,1,7,Lady Pergande Ê,Irish Mcmillin Ê,Cypress
41614,753,4058,3,0,1,1,2,Georgianne Bullington Ê,Preston Perreault Ê,Willow
41615,622,8096,6,1,1,1,6,Christoper Recalde Ê,Lauran Kestler Ê,Orangewood
41616,635,2335,2,0,1,0,9,Michelina Bartolotta Ê,Kermit Beck Ê,Cypress
41617,854,854,1,1,1,1,9,Grayce Dobson Ê,Loura Wemple Ê,Willow
41618,598,726,5,1,1,1,2,Vashti Waggener Ê,Alec Hassell Ê,Sequoia
41619,575,2004,3,1,0,1,2,Beatrice Dula Ê,Irish Mcmillin Ê,Cypress
41620,683,683,1,1,1,1,2,Luci Peart Ê,Junie Grahn Ê,Willow
41621,422,422,1,1,0,1,4,Pearline Trinkle Ê,Cheryll Minaya Ê,Cypress
41622,547,547,1,0,1,0,10,Henry Spadoni Ê,Bart Huth Ê,Orangewood
